stock,isin,sector,mode,status,exit_reason,regime,confidence,setup,signal_date,signal_close,planned_entry,entry_limit,stop_loss,target,planned_rr,entry_date,entry_fill,exit_date,exit_fill,shares,capital_deployed,hold_trading_bars,hold_calendar_days,R_multiple,mfe_R,pnl_rupees
HCG,INE075I01017,pharma-healthcare,DEEP,WIN,TIME,NEUTRAL,MEDIUM,Support,2025-09-19,647.45,647.45,653.92,608.6,693.61,1.19,2025-09-22,646.22,2025-09-26,647.08,154,99518,5,4,0.02,0.52,131
HCG,INE075I01017,pharma-healthcare,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2025-11-18,735.95,735.95,743.31,691.79,802.19,1.5,2025-11-19,733.37,2025-11-25,725.74,136,99738,5,6,-0.18,0.6,-1038
HCG,INE075I01017,pharma-healthcare,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2025-11-26,731.4,731.4,738.71,687.52,797.23,1.5,2025-11-27,725.31,2025-12-03,718.24,137,99368,5,6,-0.19,0.52,-969
HCG,INE075I01017,pharma-healthcare,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2025-12-22,694.15,694.15,701.09,652.5,756.62,1.5,2025-12-23,698.15,2025-12-31,661.67,143,99835,6,8,-0.8,0,-5217
AKUMS,INE09XN01023,pharma-healthcare,DEEP,WIN,TARGET,BULL,MEDIUM,Pullback,2025-06-05,560.8,560.8,566.41,527.15,585.78,0.74,2025-06-06,562.18,2025-06-12,585.51,177,99506,5,6,0.67,0.71,4129
KRSNAA,INE08LI01020,pharma-healthcare,DEEP,WIN,TIME,BULL,MEDIUM,Pullback,2023-06-26,568.35,568.35,574.03,534.25,619.5,1.5,2023-06-27,573.09,2023-07-04,584.71,174,99717,5,7,0.3,0.43,2022
KRSNAA,INE08LI01020,pharma-healthcare,DEEP,WIN,TIME,BULL,MEDIUM,Pullback,2023-09-26,650.5,650.5,657.01,611.47,709.05,1.5,2023-09-27,650.83,2023-10-04,679.26,153,99576,5,7,0.72,1.2,4351
KRSNAA,INE08LI01020,pharma-healthcare,DEEP,LOSS,TIME,BEAR,MEDIUM,Support×2,2023-11-07,662.05,662.05,668.67,622.33,721.63,1.5,2023-11-08,662.38,2023-11-13,639.03,150,99357,5,5,-0.58,0.19,-3503
KRSNAA,INE08LI01020,pharma-healthcare,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2024-01-09,706.6,706.6,713.67,664.2,770.19,1.5,2024-01-10,706.95,2024-01-16,693.85,141,99680,5,6,-0.31,0.48,-1847
KRSNAA,INE08LI01020,pharma-healthcare,DEEP,WIN,TIME,BULL,MEDIUM,Support,2024-01-31,697.2,697.2,704.17,655.37,759.95,1.5,2024-02-01,704.5,2024-02-07,711.19,141,99335,5,6,0.14,0.73,944
KRSNAA,INE08LI01020,pharma-healthcare,DEEP,LOSS,SL,BULL,MEDIUM,Support,2024-02-19,704.45,704.45,711.49,662.18,767.85,1.5,2024-02-20,701.35,2024-02-26,661.87,142,99592,5,6,-1.01,0.21,-5606
KRSNAA,INE08LI01020,pharma-healthcare,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Pullback + Support,2024-10-08,827.05,827.05,835.32,777.43,878.84,1.04,2024-10-09,834.57,2024-10-11,879.56,119,99313,3,2,0.79,1.19,5354
KRSNAA,INE08LI01020,pharma-healthcare,DEEP,LOSS,SL,BULL,MEDIUM,Pullback,2024-10-15,842.8,842.8,851.23,792.23,873.25,0.6,2024-10-16,834.77,2024-10-22,791.85,119,99337,5,6,-1.01,0.38,-5107
KRSNAA,INE08LI01020,pharma-healthcare,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Support,2024-10-24,798.55,798.55,806.54,750.64,870.42,1.5,2024-10-25,798.95,2024-10-29,869.96,125,99869,3,4,1.47,3.33,8877
KRSNAA,INE08LI01020,pharma-healthcare,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Support,2025-01-03,905.2,905.2,914.25,850.89,958.08,0.97,2025-01-06,905.65,2025-01-06,957.62,110,99622,1,0,0.95,1.17,5717
CGPOWER,INE067A01029,power,DEEP,LOSS,SL,BULL,MEDIUM,Pullback,2020-12-16,43.1,43.1,43.53,40.51,46.06,1.14,2020-12-17,43.57,2020-12-21,40.48,2295,99997,3,4,-1.01,0.45,-7096
CGPOWER,INE067A01029,power,DEEP,NO_FILL,,,,,2020-12-23,,,,,,,,,,,,,,,,,
CGPOWER,INE067A01029,power,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Pullback,2021-04-29,70.2,70.2,70.9,65.99,76.52,1.5,2021-04-30,70.94,2021-05-04,76.66,1409,99948,3,4,1.16,2.71,8068
CGPOWER,INE067A01029,power,DEEP,LOSS,SL,BULL,MEDIUM,Support + Pullback,2021-06-07,84.95,84.95,85.8,79.85,89.82,0.96,2021-06-08,85.74,2021-06-09,79.81,1166,99976,2,1,-1.01,0.06,-6918
CGPOWER,INE067A01029,power,DEEP,LOSS,SL,BULL,MEDIUM,Pullback,2021-06-15,84.75,84.75,85.6,79.66,89.82,1,2021-06-16,85.44,2021-06-17,77.16,1170,99968,2,1,-1.43,0,-9689
CGPOWER,INE067A01029,power,DEEP,LOSS,TIME,BULL,MEDIUM,Support×2,2021-06-21,79.6,79.6,80.4,74.82,86.76,1.5,2021-06-22,80.44,2021-06-28,78.01,1243,99987,5,6,-0.43,0.14,-3020
CGPOWER,INE067A01029,power,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2021-10-13,115.25,115.25,116.4,108.34,125.62,1.5,2021-10-14,116.46,2021-10-19,130.28,858,99921,3,5,1.7,3.02,11863
CGPOWER,INE067A01029,power,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2021-11-18,153.85,153.85,155.39,144.62,167.7,1.5,2021-11-22,153.93,2021-11-26,150.22,649,99899,5,4,-0.4,0.44,-2403
CGPOWER,INE067A01029,power,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Support,2021-11-29,148.6,148.6,150.09,139.68,157.68,1.02,2021-11-30,146.07,2021-12-02,157.62,684,99914,3,2,1.81,2.34,7899
CGPOWER,INE067A01029,power,DEEP,WIN,TARGET,BEAR,MEDIUM,Pullback,2021-12-07,154.3,154.3,155.84,145.04,168.19,1.5,2021-12-08,153.68,2021-12-13,168.12,650,99890,4,5,1.67,3.28,9385
CGPOWER,INE067A01029,power,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Support,2022-01-24,172.9,172.9,174.63,162.53,188.46,1.5,2022-01-25,170.29,2022-01-27,188.36,587,99957,2,2,2.33,2.61,10607
CGPOWER,INE067A01029,power,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Support,2022-03-21,170.8,170.8,172.51,160.55,186.17,1.5,2022-03-22,172.59,2022-03-25,187.06,579,99927,4,3,1.2,1.21,8378
CGPOWER,INE067A01029,power,DEEP,WIN,TIME,NEUTRAL,MEDIUM,Support,2022-04-22,193.1,193.1,195.03,181.51,208.48,1.33,2022-04-25,192.9,2022-04-29,197.8,518,99920,5,4,0.43,1.05,2541
CGPOWER,INE067A01029,power,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2022-08-25,227.75,227.75,230.03,214.08,248.25,1.5,2022-08-26,227.86,2022-09-02,219.94,438,99804,5,7,-0.58,0.13,-3471
CGPOWER,INE067A01029,power,DEEP,WIN,TIME,BULL,MEDIUM,Support,2022-09-06,215.25,215.25,217.4,202.33,234.62,1.5,2022-09-07,217.51,2022-09-13,228.09,459,99836,5,6,0.7,1.12,4855
CGPOWER,INE067A01029,power,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Support,2022-10-03,229.6,229.6,231.9,215.82,250.26,1.5,2022-10-04,232.02,2022-10-07,250.12,431,99999,3,3,1.12,1.94,7805
CGPOWER,INE067A01029,power,DEEP,WIN,TIME,BULL,MEDIUM,Support,2022-10-24,255.95,255.95,258.51,240.59,278.99,1.5,2022-10-25,255.18,2022-11-01,261.97,391,99774,5,7,0.47,0.6,2655
CGPOWER,INE067A01029,power,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2022-11-03,250.95,250.95,253.46,235.89,262.77,0.79,2022-11-04,250.88,2022-11-11,262.62,398,99848,5,7,0.78,1.03,4674
CGPOWER,INE067A01029,power,DEEP,WIN,TIME,BULL,MEDIUM,Support,2022-12-05,281.05,281.05,283.86,264.98,305.15,1.5,2022-12-06,281.14,2022-12-14,281.76,355,99805,7,8,0.04,0.42,220
CGPOWER,INE067A01029,power,DEEP,LOSS,SL,BULL,MEDIUM,Support,2022-12-16,278.3,278.3,281.08,262.52,301.97,1.5,2022-12-19,279.79,2022-12-21,262.37,357,99885,3,2,-1.01,0,-6219
CGPOWER,INE067A01029,power,DEEP,WIN,TIME,NEUTRAL,MEDIUM,Support,2022-12-26,256.6,256.6,259.17,241.2,279.69,1.5,2022-12-27,258.03,2023-01-03,274.06,387,99857,6,7,0.95,1.07,6205
CGPOWER,INE067A01029,power,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Support,2023-04-10,288.05,288.05,290.93,270.77,299.2,0.65,2023-04-11,288.29,2023-04-12,299.05,346,99750,2,1,0.61,1.01,3722
CGPOWER,INE067A01029,power,DEEP,WIN,TIME,NEUTRAL,MEDIUM,Support,2023-04-13,298,298,300.98,280.12,324.82,1.5,2023-04-17,299.15,2023-04-24,302.3,334,99916,6,7,0.17,0.33,1052
CGPOWER,INE067A01029,power,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2023-06-14,378.1,378.1,381.88,355.41,412.13,1.5,2023-06-15,377.59,2023-06-22,372.41,264,99683,6,7,-0.23,0.15,-1366
CGPOWER,INE067A01029,power,DEEP,WIN,TIME,BULL,MEDIUM,Support,2023-06-23,368.8,368.8,372.49,346.67,388.22,0.88,2023-06-26,370.19,2023-07-03,378.71,270,99950,5,7,0.36,0.58,2302
CGPOWER,INE067A01029,power,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2023-08-03,406.3,406.3,410.36,382.14,423.8,0.72,2023-08-04,409.4,2023-08-10,401.2,244,99895,5,6,-0.3,0.11,-2002
CGPOWER,INE067A01029,power,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Support,2023-08-29,406.8,406.8,410.87,382.53,443.2,1.5,2023-08-30,408.65,2023-09-05,442.98,244,99712,5,6,1.31,1.58,8375
CGPOWER,INE067A01029,power,DEEP,WIN,TIME,BULL,MEDIUM,Support,2023-09-21,429.5,429.5,433.8,403.73,468.16,1.5,2023-09-22,430.01,2023-09-28,436.28,232,99763,5,6,0.24,0.71,1454
CGPOWER,INE067A01029,power,DEEP,LOSS,SL,NEUTRAL,MEDIUM,Pullback,2023-09-29,442.2,442.2,446.62,415.67,458.78,0.62,2023-10-03,442.42,2023-10-09,415.44,226,99987,5,6,-1.01,0.17,-6097
CGPOWER,INE067A01029,power,DEEP,LOSS,SL,BULL,MEDIUM,Support,2024-01-16,452.4,452.4,456.92,425.26,493.12,1.5,2024-01-17,450.73,2024-01-24,424.89,221,99610,6,7,-1.01,0.95,-5710
CGPOWER,INE067A01029,power,DEEP,WIN,TIME,BULL,MEDIUM,Support,2024-02-16,430.1,430.1,434.4,404.29,468.81,1.5,2024-02-19,431.12,2024-02-23,433.48,231,99588,5,4,0.09,0.55,547
CGPOWER,INE067A01029,power,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2024-02-26,428.4,428.4,432.68,402.7,466.96,1.5,2024-02-27,428.61,2024-03-01,480.26,233,99867,4,3,1.99,2.56,12033
CGPOWER,INE067A01029,power,DEEP,LOSS,SL,BULL,MEDIUM,Pullback,2024-04-05,514.45,514.45,519.59,483.58,555.29,1.32,2024-04-08,518.31,2024-04-15,481.76,192,99515,5,7,-1.05,0.01,-7018
CGPOWER,INE067A01029,power,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2024-05-28,629.45,629.45,635.74,591.68,667.66,1.01,2024-05-29,626.31,2024-06-03,699.65,159,99584,4,5,2.12,2.13,11661
CGPOWER,INE067A01029,power,DEEP,LOSS,SL,BULL,MEDIUM,Support,2024-06-04,627,627,633.27,589.38,667.66,1.08,2024-06-05,633.57,2024-06-05,589.11,157,99470,1,0,-1.01,0.69,-6980
CGPOWER,INE067A01029,power,DEEP,LOSS,SL,BULL,MEDIUM,Pullback,2024-07-16,730.6,730.6,737.91,686.76,796.35,1.5,2024-07-18,730.37,2024-07-18,686.41,136,99330,1,0,-1.01,0,-5978
CGPOWER,INE067A01029,power,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2024-07-19,675.65,675.65,682.41,635.11,697,0.53,2024-07-22,675.34,2024-07-23,700.6,148,99950,2,1,0.63,1.66,3739
CGPOWER,INE067A01029,power,DEEP,WIN,TIME,BULL,MEDIUM,Support,2024-08-05,691.25,691.25,698.16,649.78,753.46,1.5,2024-08-06,694.8,2024-08-12,705.5,143,99356,5,6,0.24,0.65,1530
CGPOWER,INE067A01029,power,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2024-09-09,664.15,664.15,670.79,624.3,723.92,1.5,2024-09-10,665.98,2024-09-12,723.54,150,99897,3,2,1.38,1.75,8633
CGPOWER,INE067A01029,power,DEEP,WIN,TIME,BULL,MEDIUM,Support,2024-09-13,713.7,713.7,720.84,670.88,777.93,1.5,2024-09-16,718.31,2024-09-20,746.13,139,99845,5,4,0.59,0.71,3867
CGPOWER,INE067A01029,power,DEEP,LOSS,SL,NEUTRAL,MEDIUM,Support,2024-10-22,755.2,755.2,762.75,709.89,823.17,1.5,2024-10-23,759.28,2024-10-28,709.55,131,99466,4,5,-1.01,0.01,-6515
CGPOWER,INE067A01029,power,DEEP,LOSS,SL,NEUTRAL,MEDIUM,Support,2025-01-03,736.75,736.75,744.12,692.55,803.06,1.5,2025-01-06,737.37,2025-01-08,692.2,135,99545,3,2,-1.01,0.07,-6097
CGPOWER,INE067A01029,power,DEEP,WIN,TIME,NEUTRAL,MEDIUM,Support,2025-09-26,739.4,739.4,746.79,701.05,796.93,1.5,2025-09-29,742.72,2025-10-08,743.58,134,99525,7,9,0.02,0.33,115
CGPOWER,INE067A01029,power,DEEP,LOSS,SL,NEUTRAL,MEDIUM,Pullback,2025-10-09,761.15,761.15,768.76,725.17,815.12,1.5,2025-10-10,762.38,2025-10-20,724.79,131,99872,7,10,-1.01,0.16,-4925
ADANIENSOL,INE931S01010,power,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2019-04-18,224.35,224.35,226.59,210.89,244.54,1.5,2019-04-22,223.86,2019-04-26,218.09,446,99842,5,4,-0.44,0.44,-2574
ADANIENSOL,INE931S01010,power,DEEP,LOSS,TIME,BULL,MEDIUM,Support×2,2019-07-05,225.25,225.25,227.5,211.74,245.52,1.5,2019-07-08,224.21,2019-07-12,222.69,446,99999,5,4,-0.12,0.42,-679
ADANIENSOL,INE931S01010,power,DEEP,WIN,TIME,NEUTRAL,MEDIUM,Pullback,2020-01-09,333.85,333.85,337.19,313.82,363.9,1.5,2020-01-10,335.42,2020-01-16,339.73,298,99954,5,6,0.2,0.35,1285
ADANIENSOL,INE931S01010,power,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Support,2020-01-28,324.65,324.65,327.9,305.17,340.67,0.82,2020-01-29,327.96,2020-02-01,340.48,304,99701,4,3,0.55,0.88,3805
ADANIENSOL,INE931S01010,power,DEEP,LOSS,SL,BULL,MEDIUM,Support×2,2020-02-14,328.45,328.45,331.73,308.74,340.67,0.62,2020-02-17,330.17,2020-02-18,308.6,302,99710,2,1,-1.01,0.08,-6514
ADANIENSOL,INE931S01010,power,DEEP,WIN,TARGET,BULL,MEDIUM,Pullback,2020-09-01,263.5,263.5,266.14,247.69,276.45,0.82,2020-09-02,266.28,2020-09-02,276.31,375,99856,1,0,0.54,0.87,3761
ADANIENSOL,INE931S01010,power,DEEP,LOSS,SL,BULL,MEDIUM,Support×2,2020-09-18,257.95,257.95,260.53,242.47,281.17,1.5,2020-09-21,259.88,2020-09-22,242.33,384,99794,2,1,-1.01,0,-6740
ADANIENSOL,INE931S01010,power,DEEP,LOSS,SL,BULL,MEDIUM,Support,2020-12-18,424.85,424.85,429.1,399.36,444.11,0.76,2020-12-21,425.21,2020-12-21,399.15,235,99925,1,0,-1.01,0.37,-6125
ADANIENSOL,INE931S01010,power,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2021-01-18,406.1,406.1,410.16,381.73,442.65,1.5,2021-01-19,410.21,2021-01-20,442.43,243,99680,2,1,1.13,2.78,7830
ADANIENSOL,INE931S01010,power,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2021-03-17,742.8,742.8,750.23,698.23,809.65,1.5,2021-03-18,750.63,2021-03-23,809.25,133,99833,4,5,1.12,2.66,7796
ADANIENSOL,INE931S01010,power,DEEP,LOSS,SL,BULL,MEDIUM,Support,2021-06-14,1522.5,1522.5,1537.73,1431.15,1586.82,0.7,2021-06-15,1447.12,2021-06-16,1373.41,69,99852,2,1,-4.61,1.21,-5086
ADANIENSOL,INE931S01010,power,DEEP,WIN,TARGET,BULL,MEDIUM,Pullback,2021-10-01,1577.85,1577.85,1593.63,1483.18,1719.86,1.5,2021-10-04,1578.64,2021-10-06,1748.13,63,99454,3,2,1.78,2.31,10678
ADANIENSOL,INE931S01010,power,DEEP,WIN,TIME,BEAR,MEDIUM,Support×2,2021-12-01,1797.15,1797.15,1815.12,1689.32,1958.89,1.5,2021-12-02,1796,2021-12-08,1881.76,55,98780,5,6,0.8,1.12,4717
ADANIENSOL,INE931S01010,power,DEEP,WIN,TIME,NEUTRAL,MEDIUM,Pullback,2022-02-03,2006.2,2006.2,2026.26,1885.83,2186.76,1.5,2022-02-04,2015.01,2022-02-10,2035.38,49,98735,5,6,0.16,0.42,998
ADANIENSOL,INE931S01010,power,DEEP,LOSS,SL,BULL,MEDIUM,Pullback,2022-02-11,2016.05,2016.05,2036.21,1895.09,2197.49,1.5,2022-02-14,1960.98,2022-02-15,1894.15,50,98049,2,1,-1.01,0.81,-3341
ADANIENSOL,INE931S01010,power,DEEP,LOSS,SL,NEUTRAL,MEDIUM,Support×2,2022-02-16,1932.55,1932.55,1951.88,1816.6,2106.48,1.5,2022-02-17,1952.88,2022-02-22,1815.69,51,99597,4,5,-1.01,0.68,-6996
ADANIENSOL,INE931S01010,power,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2022-07-27,2996.1,2996.1,3026.06,2816.33,3265.75,1.5,2022-07-28,3015.51,2022-08-01,3264.12,33,99512,3,4,1.25,2.62,8204
ADANIENSOL,INE931S01010,power,DEEP,LOSS,SL,NEUTRAL,MEDIUM,Support,2022-09-27,3606.5,3606.5,3642.57,3390.11,3931.09,1.5,2022-09-28,3590.79,2022-09-29,3388.4,27,96951,2,1,-1.01,0.92,-5465
ADANIENSOL,INE931S01010,power,DEEP,LOSS,SL,NEUTRAL,MEDIUM,Support,2022-10-10,3191.45,3191.45,3223.36,2999.96,3478.68,1.5,2022-10-11,3224.96,2022-10-17,2998.45,31,99974,5,6,-1.01,0.11,-7022
ADANIENSOL,INE931S01010,power,DEEP,WIN,TIME,BULL,MEDIUM,Support,2022-10-24,3283.95,3283.95,3316.79,3086.91,3579.51,1.5,2022-10-25,3318.46,2022-11-01,3340.78,30,99554,5,7,0.1,0.24,670
ADANIENSOL,INE931S01010,power,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2025-12-01,999.1,999.1,1009.09,941.61,1085.34,1.5,2025-12-02,1003.4,2025-12-10,982.06,99,99337,7,8,-0.35,0.07,-2113
JSWENERGY,INE121E01018,power,DEEP,LOSS,TIME,BULL,HIGH,Pullback + Support + Reversal,2019-04-24,72.05,72.05,72.77,67.73,78.53,1.5,2019-04-25,72.09,2019-05-06,70.81,1387,99983,6,11,-0.29,0.21,-1764
JSWENERGY,INE121E01018,power,DEEP,WIN,TIME,BULL,MEDIUM,Pullback,2019-11-19,71.85,71.85,72.57,67.54,78.32,1.5,2019-11-20,72.59,2019-11-26,76.21,1377,99951,5,6,0.72,0.86,4992
JSWENERGY,INE121E01018,power,DEEP,LOSS,SL,BULL,MEDIUM,Pullback,2019-12-09,75.1,75.1,75.85,70.59,81.86,1.5,2019-12-10,75.04,2019-12-10,70.56,1332,99950,1,0,-1.01,0,-5958
JSWENERGY,INE121E01018,power,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2021-01-06,67.3,67.3,67.97,63.26,73.36,1.5,2021-01-07,67.98,2021-01-12,73.31,1470,99936,4,5,1.13,1.7,7834
JSWENERGY,INE121E01018,power,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2021-02-05,70.8,70.8,71.51,66.55,77.17,1.5,2021-02-08,70.89,2021-02-11,77.11,1410,99948,4,3,1.44,1.62,8779
JSWENERGY,INE121E01018,power,DEEP,WIN,TIME,BULL,MEDIUM,Support,2021-02-22,71.8,71.8,72.52,67.49,78.26,1.5,2021-02-23,72.39,2021-03-01,74.26,1381,99965,5,6,0.38,0.62,2592
JSWENERGY,INE121E01018,power,DEEP,WIN,TARGET,BULL,MEDIUM,Pullback,2021-05-27,115.7,115.7,116.86,108.76,119.26,0.51,2021-05-28,116.66,2021-05-31,119.19,857,99976,2,3,0.32,3.94,2170
JSWENERGY,INE121E01018,power,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2021-08-23,225.1,225.1,227.35,211.59,245.36,1.5,2021-08-24,213.96,2021-08-27,245.23,467,99918,4,3,13.23,17.9,14603
JSWENERGY,INE121E01018,power,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2021-10-12,379.85,379.85,383.65,357.06,397.65,0.78,2021-10-13,383.84,2021-10-13,397.45,260,99799,1,0,0.51,0.9,3538
JSWENERGY,INE121E01018,power,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2021-10-19,379.2,379.2,382.99,356.45,397.65,0.81,2021-10-20,375.19,2021-10-26,369.57,266,99800,5,6,-0.3,0.89,-1496
JSWENERGY,INE121E01018,power,DEEP,LOSS,SL,BULL,MEDIUM,Support,2021-10-27,366.55,366.55,370.22,344.56,397.65,1.41,2021-10-28,369.13,2021-10-29,344.38,270,99666,2,1,-1.01,0.02,-6684
JSWENERGY,INE121E01018,power,DEEP,LOSS,SL,BULL,MEDIUM,Support,2021-11-03,331.1,331.1,334.41,311.23,360.9,1.5,2021-11-04,334.57,2021-11-09,308.85,298,99701,3,5,-1.1,0.22,-7665
JSWENERGY,INE121E01018,power,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Support,2021-11-22,294.3,294.3,297.24,276.64,320.79,1.5,2021-11-23,290.15,2021-11-25,320.64,344,99810,3,2,2.26,2.44,10490
JSWENERGY,INE121E01018,power,DEEP,LOSS,SL,NEUTRAL,MEDIUM,Support,2021-11-26,301.9,301.9,304.92,283.79,329.07,1.5,2021-11-29,293.15,2021-11-30,283.66,341,99963,2,1,-1.01,1.24,-3236
JSWENERGY,INE121E01018,power,DEEP,WIN,TIME,NEUTRAL,MEDIUM,Support,2022-01-06,299.75,299.75,302.75,281.77,326.73,1.5,2022-01-07,302.9,2022-01-13,308.4,330,99957,5,6,0.26,0.88,1813
JSWENERGY,INE121E01018,power,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Support,2022-10-03,291.9,291.9,294.82,274.39,304.39,0.71,2022-10-04,294.95,2022-10-06,304.25,339,99987,2,2,0.45,2.75,3153
JSWENERGY,INE121E01018,power,DEEP,LOSS,SL,BEAR,MEDIUM,Pullback,2023-10-06,419.65,419.65,423.85,394.47,436.53,0.67,2023-10-09,410.21,2023-10-11,394.25,243,99680,3,2,-1.01,0.68,-3876
JSWENERGY,INE121E01018,power,DEEP,LOSS,SL,NEUTRAL,MEDIUM,Pullback,2023-10-16,401.2,401.2,405.21,377.13,436.53,1.47,2023-10-17,405.2,2023-10-23,376.96,246,99680,5,6,-1.01,0.17,-6947
JSWENERGY,INE121E01018,power,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2023-12-21,417.35,417.35,421.52,392.31,454.91,1.5,2023-12-22,420.21,2023-12-29,408.85,237,99590,5,7,-0.41,0.11,-2693
JSWENERGY,INE121E01018,power,DEEP,WIN,TIME,BULL,MEDIUM,Support,2024-02-13,487.05,487.05,491.92,457.83,507.58,0.7,2024-02-14,474.24,2024-02-20,490.35,210,99590,5,6,0.98,1.69,3385
JSWENERGY,INE121E01018,power,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2024-04-24,600.4,600.4,606.4,564.38,630.84,0.84,2024-04-25,603.3,2024-04-30,630.53,165,99545,4,5,0.7,1.11,4493
JSWENERGY,INE121E01018,power,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Support,2024-06-05,608.55,608.55,614.64,572.04,629.74,0.58,2024-06-06,614.91,2024-06-06,629.44,162,99615,1,0,0.34,0.94,2354
JSWENERGY,INE121E01018,power,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2024-07-15,720.45,720.45,727.65,677.22,750.5,0.7,2024-07-16,719.31,2024-07-23,696.75,139,99984,5,7,-0.54,0.3,-3136
JSWENERGY,INE121E01018,power,DEEP,WIN,TIME,BULL,MEDIUM,Support,2024-07-24,682.35,682.35,689.17,641.41,743.76,1.5,2024-07-25,682.69,2024-07-31,727.64,146,99673,5,6,1.09,1.14,6562
JSWENERGY,INE121E01018,power,DEEP,LOSS,SL,BULL,MEDIUM,Support + Reversal,2024-08-07,690,690,696.9,648.6,730.49,0.98,2024-08-08,690.34,2024-08-14,648.28,144,99410,5,6,-1.01,0.66,-6058
JSWENERGY,INE121E01018,power,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2024-08-19,668.55,668.55,675.24,628.44,716.56,1.2,2024-08-20,671.69,2024-08-21,716.19,148,99409,2,1,1.03,1.23,6587
JSWENERGY,INE121E01018,power,DEEP,LOSS,SL,BULL,MEDIUM,Support,2024-09-27,740.3,740.3,747.7,695.88,806.93,1.5,2024-09-30,735.37,2024-10-04,695.55,135,99275,4,4,-1.01,0.03,-5375
JSWENERGY,INE121E01018,power,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Support,2024-10-07,674.2,674.2,680.94,633.75,716.56,1.05,2024-10-08,681.29,2024-10-08,716.19,146,99468,1,0,0.73,1.27,5096
JSWENERGY,INE121E01018,power,DEEP,LOSS,TIME,NEUTRAL,MEDIUM,Support,2024-10-09,730.1,730.1,737.4,686.29,795.81,1.5,2024-10-10,730.47,2024-10-16,688.96,136,99343,5,6,-0.94,0.25,-5645
HAVELLS,INE176B01034,power,DEEP,WIN,TIME,NEUTRAL,MEDIUM,Support×2,2019-02-14,694.15,694.15,701.09,652.5,756.62,1.5,2019-02-15,696.15,2019-02-25,702.45,143,99549,7,10,0.14,0.22,901
HAVELLS,INE176B01034,power,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2019-04-08,764.1,764.1,771.74,723.37,825.2,1.5,2019-04-09,764.48,2019-04-18,757.32,130,99383,7,9,-0.17,0.08,-931
HAVELLS,INE176B01034,power,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2019-04-23,761.5,761.5,769.12,727.35,812.73,1.5,2019-04-24,765.38,2019-05-06,750.62,130,99500,7,12,-0.39,0.4,-1919
HAVELLS,INE176B01034,power,DEEP,LOSS,SL,BULL,MEDIUM,Pullback,2019-07-02,791,791,798.91,754.23,846.16,1.5,2019-07-03,794.4,2019-07-08,753.87,125,99300,4,5,-1.01,0.01,-5066
HAVELLS,INE176B01034,power,DEEP,LOSS,TIME,NEUTRAL,MEDIUM,Support,2019-07-10,726.55,726.55,733.82,685.79,787.69,1.5,2019-07-11,731.27,2019-07-19,716.69,136,99452,7,8,-0.32,0.14,-1982
